,Generation,Father,Mother
0,0,12,9
1,1,12,8
2,2,12,5
3,3,16,12
4,4,16,16
5,5,16,16
6,6,16,11
7,7,16,11
8,8,16,12
9,9,16,12
10,10,16,13
11,11,18,16
12,12,18,13
13,13,18,11
14,14,18,8
15,15,18,7
16,16,18,13
17,17,18,15
18,18,18,12
19,19,18,16
20,20,18,13
21,21,18,16
22,22,18,13
23,23,18,11
24,24,18,11
25,25,18,14
26,26,18,15
27,27,18,15
28,28,18,15
29,29,18,15
30,30,18,12
31,31,18,15
32,32,18,12
33,33,18,10
34,34,18,16
35,35,18,15
36,36,18,13
37,37,18,9
38,38,18,13
39,39,18,7
40,40,18,8
41,41,18,14
42,42,18,11
43,43,18,16
44,44,18,12
45,45,18,8
46,46,18,12
47,47,18,12
48,48,18,10
49,49,18,8
50,50,18,14
51,51,18,15
52,52,18,11
53,53,18,13
54,54,18,11
55,55,18,16
56,56,18,16
57,57,18,14
58,58,18,16
59,59,18,13
60,60,18,16
61,61,18,11
