,Generation,Father,Mother
0,0,15,12
1,1,15,15
2,2,15,15
3,3,16,15
4,4,16,16
5,5,16,15
6,6,16,14
7,7,16,13
8,8,16,16
9,9,16,16
10,10,16,16
11,11,18,16
12,12,18,15
13,13,18,16
14,14,18,17
15,15,18,16
16,16,18,15
17,17,18,16
18,18,18,13
19,19,18,17
20,20,18,16
21,21,18,16
22,22,18,18
23,23,18,15
24,24,18,18
25,25,18,15
26,26,18,15
27,27,18,15
28,28,18,16
29,29,18,15
30,30,18,15
31,31,18,15
32,32,18,15
33,33,18,14
34,34,18,15
35,35,18,17
36,36,18,13
37,37,18,15
38,38,18,16
39,39,18,18
40,40,18,16
41,41,18,11
