,Generation,Father,Mother
0,0,9,6
1,1,9,6
2,2,9,9
3,3,9,8
4,4,9,9
5,5,11,10
6,6,11,11
7,7,11,11
8,8,11,11
9,9,11,11
10,10,14,11
11,11,14,11
12,12,14,12
13,13,14,12
14,14,14,12
15,15,14,13
16,16,14,13
17,17,14,13
18,18,14,13
19,19,14,12
20,20,16,14
21,21,16,15
22,22,16,10
23,23,16,11
24,24,16,13
25,25,16,13
26,26,16,12
27,27,16,12
28,28,16,8
29,29,16,16
30,30,17,16
31,31,17,12
32,32,17,11
33,33,17,9
34,34,17,10
35,35,17,8
36,36,17,10
37,37,17,9
38,38,17,9
39,39,17,8
40,40,17,13
41,41,17,13
42,42,17,12
43,43,17,11
44,44,17,10
45,45,17,8
46,46,17,10
47,47,17,13
48,48,17,7
49,49,17,7
50,50,17,7
51,51,17,16
52,52,17,10
53,53,17,12
54,54,17,12
55,55,17,9
56,56,17,10
57,57,17,13
58,58,17,15
59,59,17,14
60,60,17,13
