,Generation,Father,Mother
0,0,13,11
1,1,13,11
2,2,13,11
3,3,13,13
4,4,15,13
5,5,15,13
6,6,15,11
7,7,15,15
8,8,15,8
9,9,15,13
10,10,15,12
11,11,15,12
12,12,15,14
13,13,15,12
14,14,15,13
15,15,16,15
16,16,16,13
17,17,16,11
18,18,16,11
19,19,16,13
20,20,16,10
21,21,16,10
22,22,16,11
23,23,16,9
24,24,16,8
25,25,16,11
26,26,16,8
27,27,16,10
28,28,16,11
29,29,16,12
30,30,16,12
31,31,16,13
32,32,16,12
33,33,16,16
34,34,16,13
35,35,16,16
36,36,16,12
37,37,16,14
38,38,16,11
39,39,16,11
40,40,16,15
41,41,16,11
42,42,16,15
43,43,16,11
44,44,16,10
45,45,16,12
46,46,16,10
47,47,16,10
48,48,16,11
49,49,16,16
50,50,16,13
51,51,16,15
52,52,16,13
53,53,16,16
54,54,16,12
55,55,16,14
56,56,16,12
57,57,16,16
58,58,16,15
59,59,16,13
60,60,16,12
61,61,16,16
62,62,16,11
63,63,16,13
64,64,16,15
65,65,16,12
66,66,16,11
67,67,16,13
68,68,16,15
69,69,16,13
70,70,16,15
71,71,16,11
72,72,16,12
73,73,16,13
74,74,16,11
75,75,16,11
76,76,16,12
77,77,16,15
78,78,16,12
79,79,16,13
80,80,16,16
81,81,16,11
82,82,16,11
83,83,16,11
84,84,16,13
85,85,16,15
86,86,16,15
87,87,16,13
88,88,16,8
89,89,16,13
90,90,16,9
91,91,16,9
92,92,16,12
93,93,16,12
94,94,16,15
95,95,16,16
96,96,16,12
97,97,16,16
98,98,16,14
99,99,16,10
