,Generation,Father,Mother
0,0,13,11
1,1,13,11
2,2,13,13
3,3,13,13
4,4,13,11
5,5,13,11
6,6,13,13
7,7,13,13
8,8,13,13
9,9,13,13
10,10,13,13
11,11,13,13
12,12,13,13
13,13,13,13
14,14,13,13
15,15,13,13
16,16,14,13
17,17,15,14
18,18,15,14
19,19,15,13
20,20,15,13
21,21,17,15
22,22,17,13
23,23,17,13
24,24,17,13
25,25,17,17
26,26,17,16
27,27,17,16
28,28,17,16
29,29,17,13
30,30,17,17
31,31,17,16
32,32,17,15
33,33,17,16
34,34,17,13
35,35,17,13
36,36,17,17
37,37,17,17
38,38,17,13
39,39,17,13
40,40,17,13
41,41,17,13
42,42,17,16
43,43,17,15
44,44,17,15
45,45,17,13
46,46,17,16
47,47,17,16
48,48,18,17
49,49,18,13
