,Generation,Father,Mother
0,0,11,8
1,1,15,13
2,2,15,12
3,3,15,10
4,4,15,11
5,5,15,10
6,6,15,10
7,7,15,14
8,8,18,15
9,9,18,11
10,10,18,14
11,11,18,16
12,12,18,8
13,13,18,12
14,14,18,8
15,15,18,15
16,16,18,15
17,17,18,14
18,18,18,9
19,19,18,15
20,20,18,9
21,21,18,10
22,22,18,15
23,23,18,15
24,24,18,15
25,25,18,11
26,26,18,12
27,27,18,13
28,28,18,10
29,29,18,11
30,30,18,10
31,31,18,13
32,32,18,12
33,33,18,13
34,34,18,11
35,35,18,14
36,36,18,12
37,37,18,12
38,38,18,15
39,39,18,11
40,40,18,15
41,41,18,12
42,42,18,10
43,43,18,11
44,44,18,16
45,45,18,13
46,46,18,8
47,47,18,10
48,48,18,13
49,49,18,9
50,50,18,13
51,51,18,13
52,52,18,8
53,53,18,9
54,54,18,13
55,55,18,13
56,56,18,13
57,57,18,16
58,58,18,16
