,Generation,Father,Mother
0,0,8,7
1,1,13,11
2,2,16,13
3,3,16,13
4,4,16,15
5,5,16,13
6,6,16,15
7,7,16,16
8,8,16,14
9,9,16,13
10,10,16,16
11,11,16,16
12,12,16,13
13,13,16,15
14,14,16,13
15,15,16,16
16,16,16,15
17,17,16,13
18,18,16,14
19,19,16,16
20,20,16,15
21,21,16,13
22,22,16,16
23,23,16,13
24,24,16,15
25,25,16,16
26,26,16,16
27,27,16,15
28,28,16,12
29,29,16,16
30,30,16,15
31,31,18,16
32,32,18,15
33,33,18,18
34,34,18,16
35,35,18,14
36,36,18,15
37,37,18,15
38,38,18,14
39,39,18,10
40,40,18,15
41,41,18,16
42,42,18,15
43,43,18,15
44,44,18,11
45,45,18,15
46,46,18,12
47,47,18,18
48,48,18,15
49,49,18,16
50,50,18,18
51,51,18,16
52,52,18,15
53,53,18,11
54,54,18,15
55,55,18,16
56,56,18,9
57,57,18,10
58,58,18,16
59,59,18,16
60,60,18,16
61,61,18,12
62,62,18,18
63,63,18,15
64,64,18,15
65,65,18,15
66,66,18,16
67,67,18,18
68,68,18,15
69,69,18,13
70,70,18,16
71,71,18,17
72,72,18,18
73,73,18,13
74,74,18,18
75,75,18,11
76,76,18,15
77,77,18,13
78,78,18,13
79,79,18,18
80,80,18,13
81,81,18,13
82,82,18,13
83,83,18,15
84,84,18,18
85,85,18,16
86,86,18,15
87,87,18,18
88,88,18,18
89,89,18,11
90,90,18,16
91,91,18,10
92,92,18,15
93,93,18,16
94,94,18,16
95,95,18,12
96,96,18,13
97,97,18,15
98,98,18,15
99,99,18,14
100,100,18,12
101,101,18,16
102,102,18,16
103,103,18,16
104,104,18,16
105,105,19,18
106,106,19,12
107,107,19,13
108,108,19,15
109,109,19,11
110,110,19,8
111,111,19,13
112,112,19,16
113,113,19,13
114,114,19,16
115,115,19,11
116,116,19,14
117,117,19,16
118,118,19,14
119,119,19,11
120,120,19,13
121,121,19,13
122,122,19,12
123,123,19,14
124,124,19,13
125,125,19,16
126,126,19,11
127,127,19,11
128,128,19,18
129,129,19,16
130,130,19,11
131,131,19,18
132,132,19,12
133,133,19,11
134,134,19,11
135,135,19,10
136,136,19,18
137,137,19,18
138,138,19,12
139,139,19,12
140,140,19,11
141,141,19,10
142,142,19,13
143,143,19,15
144,144,19,16
145,145,19,14
146,146,19,13
147,147,19,13
148,148,19,13
149,149,19,11
150,150,19,16
151,151,19,15
152,152,19,15
153,153,19,15
154,154,19,15
155,155,19,16
156,156,19,16
157,157,19,16
158,158,19,12
159,159,19,13
160,160,19,13
161,161,19,16
162,162,19,16
163,163,19,13
164,164,19,16
165,165,19,14
166,166,19,13
167,167,19,11
168,168,19,8
169,169,19,12
170,170,19,15
171,171,19,13
172,172,19,13
173,173,19,15
174,174,19,12
175,175,19,15
176,176,19,13
177,177,19,11
178,178,19,18
179,179,19,8
180,180,19,14
181,181,19,12
182,182,19,15
183,183,19,15
184,184,19,12
185,185,19,12
186,186,19,13
187,187,19,16
188,188,19,16
189,189,19,16
190,190,19,13
191,191,19,16
192,192,19,16
193,193,19,10
194,194,19,10
195,195,19,11
196,196,19,12
197,197,19,12
198,198,19,15
199,199,19,9
200,200,19,11
201,201,19,16
202,202,19,13
203,203,19,13
204,204,19,15
205,205,19,12
206,206,19,16
207,207,19,15
208,208,19,15
209,209,19,14
210,210,19,12
211,211,19,17
212,212,19,15
213,213,19,10
214,214,19,18
215,215,19,13
216,216,19,16
217,217,19,16
218,218,19,10
219,219,19,15
220,220,19,15
221,221,19,12
222,222,19,16
223,223,19,13
224,224,19,16
225,225,19,14
226,226,19,14
227,227,19,13
228,228,19,14
229,229,19,14
230,230,19,10
231,231,19,16
232,232,19,16
233,233,19,13
234,234,19,8
235,235,19,14
236,236,19,16
237,237,19,16
238,238,19,12
239,239,19,11
240,240,19,16
241,241,19,11
242,242,19,14
243,243,19,11
244,244,19,13
245,245,19,12
246,246,19,14
247,247,19,11
248,248,19,11
249,249,19,12
250,250,19,16
251,251,19,15
252,252,19,11
253,253,19,16
254,254,19,13
255,255,19,15
