,Generation,Father,Mother
0,0,12,8
1,1,12,10
2,2,13,12
3,3,13,13
4,4,13,12
5,5,13,13
6,6,13,13
7,7,13,13
8,8,13,12
9,9,13,13
10,10,13,12
11,11,15,13
12,12,15,13
13,13,15,13
14,14,15,10
15,15,15,9
16,16,15,11
17,17,15,11
18,18,15,11
19,19,15,13
20,20,15,12
21,21,15,11
22,22,15,10
23,23,15,15
24,24,15,11
25,25,15,12
26,26,15,12
27,27,15,12
28,28,15,10
29,29,16,15
30,30,16,12
31,31,16,11
32,32,16,12
33,33,16,11
34,34,16,13
35,35,16,11
36,36,16,9
37,37,16,11
38,38,16,12
39,39,16,13
40,40,16,8
41,41,16,15
42,42,16,16
43,43,16,13
44,44,16,16
45,45,16,15
46,46,16,15
47,47,16,12
48,48,16,13
49,49,16,13
50,50,16,13
51,51,16,11
52,52,16,11
53,53,16,15
54,54,16,10
55,55,16,10
56,56,16,11
57,57,16,15
58,58,16,9
59,59,16,8
