,Generation,Father,Mother
0,0,8,7
1,1,10,8
2,2,12,12
3,3,13,13
4,4,13,11
5,5,15,13
6,6,15,14
7,7,15,15
8,8,15,14
9,9,15,15
10,10,15,13
11,11,15,12
12,12,17,15
13,13,17,12
14,14,17,12
15,15,17,12
16,16,17,15
17,17,17,15
18,18,17,16
19,19,17,15
20,20,17,17
21,21,17,17
22,22,17,16
23,23,17,9
24,24,17,17
25,25,17,7
26,26,17,15
27,27,17,13
28,28,17,13
29,29,17,13
30,30,17,14
31,31,17,14
32,32,17,17
33,33,17,15
34,34,17,15
35,35,17,17
36,36,17,15
37,37,17,15
38,38,17,16
39,39,17,14
40,40,17,12
41,41,17,16
42,42,17,17
43,43,17,17
44,44,17,16
45,45,17,17
46,46,17,16
47,47,17,17
48,48,17,15
49,49,17,17
50,50,17,15
51,51,17,15
52,52,17,7
53,53,17,16
54,54,17,15
55,55,17,16
56,56,17,16
57,57,17,14
58,58,17,16
59,59,17,17
60,60,17,17
61,61,17,15
62,62,17,17
