,Generation,Father,Mother
0,0,8,8
1,1,10,8
2,2,12,11
3,3,12,10
4,4,13,12
5,5,13,11
6,6,13,12
7,7,13,12
8,8,13,13
9,9,13,13
10,10,13,10
11,11,13,8
12,12,13,13
13,13,16,13
14,14,16,16
15,15,16,10
16,16,16,12
17,17,16,12
18,18,16,12
19,19,16,13
20,20,16,11
21,21,16,11
22,22,16,13
23,23,16,13
24,24,16,13
25,25,16,12
26,26,16,13
27,27,16,10
28,28,16,11
29,29,16,11
30,30,16,10
31,31,16,12
32,32,16,13
33,33,16,12
34,34,16,10
35,35,16,12
36,36,16,9
37,37,16,13
38,38,16,13
39,39,16,13
40,40,16,13
41,41,16,9
42,42,16,10
43,43,16,10
44,44,16,15
45,45,16,13
46,46,16,11
47,47,16,12
48,48,16,13
49,49,16,12
50,50,16,16
51,51,16,12
52,52,16,12
53,53,16,12
54,54,16,13
55,55,16,12
56,56,16,12
57,57,16,10
58,58,16,11
59,59,16,9
60,60,16,9
61,61,16,13
62,62,16,14
63,63,16,15
