,Generation,Father,Mother
0,0,13,12
1,1,15,13
2,2,16,15
3,3,16,14
4,4,16,15
5,5,16,13
6,6,16,16
7,7,16,16
8,8,16,16
9,9,16,16
10,10,16,13
11,11,16,13
12,12,16,13
13,13,16,13
14,14,16,11
15,15,16,15
16,16,16,12
17,17,16,16
18,18,16,13
19,19,16,15
20,20,16,13
21,21,16,13
22,22,16,14
23,23,16,14
24,24,16,14
25,25,16,16
26,26,16,16
27,27,16,16
28,28,16,16
29,29,16,16
30,30,17,16
31,31,17,12
32,32,17,15
33,33,17,15
34,34,17,15
35,35,18,17
36,36,18,15
37,37,18,14
38,38,18,17
39,39,18,15
40,40,18,13
41,41,18,17
42,42,18,18
43,43,18,18
44,44,18,18
45,45,18,18
46,46,18,18
47,47,18,15
48,48,18,18
49,49,18,16
50,50,18,16
51,51,18,15
52,52,18,13
53,53,18,16
54,54,18,16
55,55,18,16
56,56,18,18
57,57,18,13
58,58,18,15
59,59,18,15
60,60,18,15
61,61,18,15
62,62,19,18
63,63,19,18
64,64,19,19
65,65,19,19
66,66,19,13
67,67,19,16
68,68,19,16
69,69,19,13
70,70,19,18
71,71,19,19
72,72,19,19
73,73,19,16
74,74,19,16
75,75,19,18
76,76,19,16
77,77,19,16
78,78,19,16
79,79,19,16
80,80,19,16
81,81,19,19
82,82,19,13
83,83,19,16
84,84,19,19
85,85,19,16
86,86,19,18
87,87,19,16
88,88,19,17
89,89,19,18
90,90,19,18
91,91,19,18
92,92,19,16
93,93,19,19
94,94,19,19
95,95,19,12
96,96,19,15
97,97,19,13
98,98,19,16
99,99,19,15
