,Generation,Father,Mother
0,0,9,7
1,1,11,11
2,2,12,11
3,3,13,12
4,4,13,13
5,5,13,13
6,6,13,13
7,7,13,13
8,8,13,13
9,9,13,13
10,10,13,12
11,11,13,13
12,12,13,13
13,13,13,13
14,14,13,13
15,15,13,13
16,16,13,13
17,17,13,13
18,18,13,13
19,19,13,13
20,20,13,13
21,21,13,13
22,22,13,13
23,23,13,13
24,24,13,13
25,25,13,13
26,26,15,13
27,27,15,12
28,28,15,12
29,29,15,14
30,30,15,14
31,31,15,14
32,32,15,15
33,33,15,11
34,34,15,11
35,35,15,10
36,36,16,15
37,37,16,12
38,38,16,12
39,39,16,13
40,40,16,13
41,41,16,12
42,42,16,10
43,43,16,11
44,44,16,15
45,45,16,13
46,46,16,13
47,47,16,13
48,48,16,11
49,49,16,13
50,50,16,12
51,51,16,12
52,52,16,15
53,53,16,12
54,54,16,13
55,55,16,16
56,56,16,12
57,57,16,15
58,58,16,13
59,59,16,15
60,60,16,13
61,61,16,13
62,62,16,13
63,63,16,13
64,64,16,13
65,65,16,13
66,66,16,15
67,67,16,12
68,68,16,13
69,69,16,13
70,70,16,12
71,71,16,16
72,72,16,13
73,73,16,12
74,74,16,12
75,75,16,13
76,76,16,13
77,77,16,13
78,78,16,16
79,79,16,16
80,80,16,12
81,81,16,12
82,82,16,15
83,83,16,15
84,84,16,13
85,85,16,13
86,86,16,12
