,Generation,Father,Mother
0,0,9,8
1,1,15,9
2,2,15,15
3,3,15,12
4,4,15,12
5,5,15,14
6,6,15,11
7,7,15,13
8,8,16,15
9,9,16,16
10,10,16,15
11,11,21,16
12,12,21,16
13,13,21,16
14,14,21,17
15,15,21,16
16,16,21,17
17,17,21,15
18,18,21,13
19,19,21,16
20,20,21,9
21,21,21,15
22,22,21,9
23,23,21,21
24,24,21,12
25,25,21,13
26,26,21,15
27,27,21,16
28,28,21,14
29,29,21,16
30,30,21,17
31,31,23,21
32,32,23,14
33,33,23,16
34,34,23,16
35,35,23,14
36,36,23,13
37,37,23,11
38,38,23,15
39,39,23,13
40,40,23,16
41,41,23,16
42,42,23,13
43,43,23,17
44,44,23,19
45,45,23,18
46,46,23,13
47,47,23,13
48,48,23,13
49,49,23,18
50,50,23,19
51,51,23,13
52,52,23,14
53,53,23,14
54,54,23,16
55,55,23,15
56,56,23,12
57,57,23,15
58,58,23,14
59,59,23,18
60,60,23,15
61,61,23,10
62,62,23,15
63,63,23,16
64,64,23,12
65,65,23,16
66,66,23,15
67,67,23,16
68,68,23,16
69,69,23,16
70,70,23,15
71,71,23,11
72,72,23,12
73,73,23,12
74,74,23,12
75,75,23,9
76,76,23,11
77,77,23,12
78,78,23,16
79,79,23,15
80,80,23,12
81,81,23,16
82,82,23,15
83,83,23,10
84,84,23,13
85,85,23,17
86,86,23,15
87,87,23,12
88,88,23,16
89,89,23,15
90,90,23,16
91,91,23,10
92,92,23,9
93,93,23,16
94,94,23,15
95,95,23,16
96,96,23,12
97,97,23,11
98,98,23,16
99,99,23,13
100,100,23,13
101,101,23,13
102,102,23,16
103,103,23,10
104,104,23,14
105,105,23,13
106,106,23,15
107,107,23,13
108,108,23,13
109,109,23,15
110,110,23,15
111,111,23,16
112,112,23,17
113,113,23,16
114,114,23,12
115,115,23,17
116,116,23,12
117,117,23,13
118,118,23,13
119,119,23,15
120,120,23,10
121,121,23,12
122,122,23,14
123,123,23,13
124,124,23,11
125,125,23,15
126,126,23,16
127,127,23,14
128,128,23,16
129,129,23,15
130,130,23,13
131,131,23,16
132,132,23,16
133,133,23,10
134,134,23,15
135,135,23,13
136,136,23,13
137,137,23,10
138,138,23,16
139,139,23,15
140,140,23,13
141,141,23,16
142,142,23,16
143,143,23,13
144,144,23,11
145,145,23,11
146,146,23,15
147,147,23,12
148,148,23,13
149,149,23,15
150,150,23,15
151,151,23,12
152,152,23,15
153,153,23,13
154,154,23,15
155,155,23,19
156,156,23,16
157,157,23,13
158,158,23,16
159,159,23,15
160,160,23,13
161,161,23,11
162,162,23,14
163,163,23,13
164,164,23,15
165,165,23,15
166,166,23,13
167,167,23,15
168,168,23,12
169,169,23,9
170,170,23,12
171,171,23,15
172,172,23,15
173,173,23,11
174,174,23,8
175,175,23,15
176,176,23,13
177,177,23,16
178,178,23,15
179,179,23,17
180,180,23,15
181,181,23,13
182,182,23,15
183,183,23,17
184,184,23,17
185,185,23,11
186,186,23,15
187,187,23,12
188,188,23,16
189,189,23,8
190,190,23,17
191,191,23,16
192,192,23,16
193,193,23,12
194,194,23,9
195,195,23,17
196,196,23,16
197,197,23,15
198,198,23,15
199,199,23,14
200,200,23,15
201,201,23,13
202,202,23,16
203,203,23,13
204,204,23,15
205,205,23,15
206,206,23,14
207,207,23,12
208,208,23,16
209,209,23,16
210,210,23,15
211,211,23,14
212,212,23,12
213,213,23,16
214,214,23,13
215,215,23,15
216,216,23,15
217,217,23,12
218,218,23,16
219,219,23,12
220,220,23,16
221,221,23,13
222,222,23,13
223,223,23,13
224,224,23,13
225,225,23,16
226,226,23,13
227,227,23,17
228,228,23,16
229,229,23,17
230,230,23,15
231,231,23,9
232,232,23,18
233,233,23,13
234,234,23,16
235,235,23,15
236,236,23,13
237,237,23,16
238,238,23,11
239,239,23,10
240,240,23,13
241,241,23,15
242,242,23,13
243,243,23,16
244,244,23,16
245,245,23,15
246,246,23,13
247,247,23,13
248,248,23,13
249,249,23,16
