,Generation,Father,Mother
0,0,13,12
1,1,14,13
2,2,15,14
3,3,15,14
4,4,15,13
5,5,15,12
6,6,15,13
7,7,15,14
8,8,15,12
9,9,15,11
10,10,15,13
11,11,15,15
12,12,16,15
13,13,16,11
14,14,16,13
15,15,16,15
16,16,16,11
17,17,17,16
18,18,17,13
19,19,17,15
20,20,17,15
21,21,17,13
22,22,17,14
23,23,17,15
24,24,17,16
25,25,17,16
26,26,17,17
27,27,17,10
28,28,17,16
29,29,17,10
30,30,17,17
31,31,17,12
32,32,17,13
33,33,17,14
34,34,17,15
35,35,17,17
36,36,17,15
37,37,17,17
38,38,17,17
39,39,17,15
40,40,17,16
41,41,17,15
42,42,17,16
43,43,17,16
44,44,17,13
45,45,17,16
46,46,17,14
47,47,17,13
