,Generation,Father,Mother
0,0,16,12
1,1,16,15
2,2,16,16
3,3,16,16
4,4,16,16
5,5,16,13
6,6,16,13
7,7,16,16
8,8,16,15
9,9,16,15
10,10,16,16
11,11,16,13
12,12,18,16
13,13,18,16
14,14,18,14
15,15,18,13
16,16,18,16
17,17,18,16
18,18,18,15
19,19,18,15
20,20,18,18
21,21,18,13
22,22,18,16
23,23,18,16
24,24,18,16
25,25,18,15
26,26,18,16
27,27,18,15
28,28,18,15
29,29,18,15
30,30,18,16
31,31,18,16
32,32,18,13
33,33,18,15
34,34,18,15
35,35,18,11
36,36,18,16
37,37,18,15
38,38,18,13
39,39,18,14
40,40,18,15
41,41,18,16
42,42,18,16
43,43,18,16
44,44,18,16
45,45,18,18
46,46,18,16
47,47,18,15
48,48,18,16
49,49,18,15
50,50,19,18
51,51,19,15
52,52,19,16
53,53,19,18
54,54,19,16
55,55,19,17
56,56,19,19
57,57,19,16
58,58,19,18
59,59,19,15
60,60,19,16
61,61,19,14
62,62,19,12
63,63,19,16
64,64,19,16
65,65,19,16
66,66,19,12
67,67,19,13
68,68,19,17
69,69,19,19
70,70,19,15
71,71,19,16
72,72,19,16
73,73,19,19
74,74,19,17
75,75,19,16
76,76,19,16
77,77,19,16
78,78,19,18
79,79,19,10
80,80,19,13
81,81,19,16
82,82,19,16
83,83,19,15
84,84,19,16
85,85,19,14
86,86,19,14
87,87,19,16
88,88,19,17
89,89,19,18
90,90,19,18
91,91,19,19
92,92,19,18
93,93,19,18
94,94,19,16
95,95,19,16
96,96,19,16
97,97,19,17
98,98,19,16
99,99,19,14
100,100,19,13
