,Generation,Father,Mother
0,0,16,11
1,1,16,13
2,2,16,15
3,3,16,16
4,4,16,13
5,5,16,14
6,6,17,16
7,7,17,16
8,8,17,12
9,9,17,12
10,10,17,13
11,11,17,16
12,12,17,12
13,13,17,12
14,14,17,12
15,15,17,17
16,16,17,13
17,17,17,15
18,18,17,14
19,19,17,16
20,20,17,16
21,21,17,15
22,22,17,15
23,23,17,16
24,24,17,14
25,25,17,11
26,26,17,16
27,27,17,13
28,28,17,11
29,29,17,13
30,30,17,13
31,31,17,15
32,32,17,15
33,33,17,13
34,34,17,15
35,35,17,15
36,36,17,16
37,37,17,15
38,38,17,13
39,39,17,13
40,40,17,15
41,41,17,15
42,42,17,15
43,43,17,16
44,44,17,15
45,45,17,15
46,46,17,13
47,47,17,12
48,48,17,15
49,49,17,12
50,50,17,13
51,51,17,13
52,52,17,16
53,53,17,15
54,54,17,16
55,55,17,15
56,56,17,15
