,Generation,Father,Mother
0,0,9,9
1,1,12,11
2,2,13,12
3,3,13,12
4,4,13,13
5,5,13,12
6,6,13,11
7,7,14,13
8,8,14,12
9,9,14,11
10,10,14,12
11,11,14,13
12,12,14,13
13,13,15,14
14,14,15,13
15,15,15,14
16,16,15,15
17,17,15,15
18,18,15,15
19,19,15,15
20,20,15,12
21,21,15,14
22,22,15,14
23,23,15,12
24,24,15,14
25,25,15,15
26,26,15,14
27,27,15,15
28,28,16,15
29,29,16,12
30,30,16,16
31,31,16,16
32,32,16,16
33,33,16,16
34,34,16,13
35,35,16,16
36,36,16,13
37,37,16,16
38,38,16,13
39,39,16,16
40,40,16,15
41,41,16,13
42,42,16,16
43,43,16,13
44,44,16,13
45,45,16,16
46,46,16,16
47,47,16,16
48,48,16,16
49,49,16,16
50,50,16,13
51,51,16,15
52,52,16,16
53,53,16,13
54,54,16,13
55,55,16,13
56,56,16,13
57,57,16,13
58,58,16,13
59,59,16,16
60,60,16,16
61,61,16,15
62,62,16,16
63,63,16,13
64,64,16,16
65,65,16,16
66,66,16,15
67,67,16,10
68,68,16,13
69,69,16,16
70,70,16,16
71,71,16,16
72,72,16,16
73,73,16,16
74,74,16,16
75,75,16,13
76,76,16,16
77,77,16,16
78,78,16,13
