,Generation,Father,Mother
0,0,5,2
1,1,6,5
2,2,9,6
3,3,9,8
4,4,9,7
5,5,11,9
6,6,11,11
7,7,13,11
8,8,13,11
9,9,13,11
10,10,13,13
11,11,13,12
12,12,13,13
13,13,13,12
14,14,13,13
15,15,13,13
16,16,13,13
17,17,13,11
18,18,13,13
19,19,13,13
20,20,13,12
21,21,13,13
22,22,13,13
23,23,13,12
24,24,13,12
25,25,13,11
26,26,13,11
27,27,13,13
28,28,13,13
29,29,13,12
30,30,13,11
31,31,13,12
32,32,13,12
33,33,13,12
34,34,13,13
35,35,13,12
36,36,13,12
37,37,13,11
38,38,13,12
39,39,13,11
40,40,13,12
41,41,13,11
42,42,13,12
43,43,13,11
44,44,13,13
45,45,13,9
46,46,13,11
47,47,13,10
48,48,13,9
49,49,13,13
50,50,13,13
51,51,13,13
52,52,13,13
53,53,13,11
54,54,13,11
55,55,13,10
56,56,13,11
57,57,13,12
