,Generation,Father,Mother
0,0,12,8
1,1,12,11
2,2,12,12
3,3,12,12
4,4,12,12
5,5,12,10
6,6,13,12
7,7,13,11
8,8,13,12
9,9,15,13
10,10,15,10
11,11,15,15
12,12,15,15
13,13,15,10
14,14,15,11
15,15,16,15
16,16,16,15
17,17,16,15
18,18,16,13
19,19,16,12
20,20,16,13
21,21,16,9
22,22,16,12
23,23,16,9
24,24,16,13
25,25,16,13
26,26,16,13
27,27,16,12
28,28,16,12
29,29,16,15
30,30,16,12
31,31,16,12
32,32,16,13
33,33,16,12
34,34,16,11
35,35,16,13
36,36,16,13
37,37,16,13
38,38,16,13
39,39,16,15
40,40,16,10
41,41,16,13
42,42,16,13
43,43,16,16
44,44,16,16
45,45,16,13
