,Generation,Father,Mother
0,0,9,8
1,1,10,9
2,2,10,7
3,3,11,10
4,4,11,11
5,5,11,7
6,6,11,9
7,7,11,11
8,8,13,11
9,9,13,9
10,10,13,10
11,11,13,8
12,12,13,10
13,13,13,13
14,14,13,8
15,15,13,10
16,16,13,10
17,17,13,13
18,18,13,10
19,19,13,13
20,20,13,12
21,21,13,11
22,22,13,13
23,23,13,13
24,24,13,10
25,25,16,13
26,26,16,12
27,27,16,12
28,28,16,12
29,29,16,15
30,30,16,11
31,31,16,12
32,32,16,10
33,33,16,10
34,34,16,11
35,35,16,14
36,36,16,11
37,37,16,10
38,38,16,9
39,39,16,13
40,40,16,12
41,41,16,8
42,42,16,8
43,43,16,11
44,44,16,11
45,45,16,11
46,46,16,13
47,47,16,13
48,48,16,10
49,49,16,12
50,50,16,10
51,51,16,11
52,52,16,11
53,53,16,11
54,54,16,10
55,55,16,12
56,56,16,13
57,57,16,15
58,58,16,13
59,59,16,13
60,60,16,12
61,61,16,12
62,62,16,12
63,63,16,13
64,64,16,12
65,65,16,16
66,66,16,10
67,67,16,12
68,68,16,12
69,69,16,10
70,70,16,13
71,71,16,14
72,72,16,11
73,73,16,13
74,74,16,12
75,75,16,7
76,76,16,9
77,77,16,12
78,78,16,10
79,79,16,11
80,80,16,9
81,81,16,15
82,82,16,16
83,83,16,10
84,84,16,8
85,85,16,10
86,86,16,6
87,87,16,11
88,88,16,11
89,89,16,12
90,90,16,11
91,91,16,10
92,92,16,15
93,93,16,8
94,94,16,11
95,95,16,12
96,96,16,13
97,97,16,12
98,98,16,9
99,99,16,10
