,Generation,Father,Mother
0,0,8,7
1,1,9,9
2,2,10,9
3,3,10,9
4,4,10,10
5,5,14,10
6,6,15,14
7,7,15,8
8,8,15,8
9,9,15,10
10,10,15,13
11,11,15,12
12,12,15,13
13,13,15,8
14,14,15,11
15,15,15,12
16,16,15,11
17,17,15,13
18,18,15,13
19,19,16,15
20,20,16,15
21,21,16,10
22,22,16,12
23,23,16,8
24,24,16,10
25,25,16,12
26,26,16,16
27,27,16,15
28,28,16,9
29,29,16,16
30,30,16,16
31,31,16,8
32,32,16,12
33,33,16,15
34,34,16,8
35,35,16,13
36,36,16,15
37,37,16,13
38,38,16,12
39,39,16,11
40,40,16,11
41,41,16,13
42,42,16,11
43,43,16,13
44,44,16,11
45,45,16,9
46,46,16,10
47,47,16,11
48,48,16,11
49,49,16,15
50,50,16,13
51,51,16,11
52,52,16,12
53,53,16,13
54,54,16,10
55,55,16,13
56,56,16,12
57,57,16,12
58,58,16,16
59,59,16,11
60,60,16,13
61,61,16,15
62,62,16,13
63,63,16,15
64,64,16,10
65,65,16,11
66,66,16,13
67,67,16,13
68,68,16,13
69,69,16,13
70,70,16,9
71,71,16,15
72,72,16,15
73,73,16,13
74,74,16,16
75,75,16,15
76,76,16,12
77,77,16,15
78,78,16,10
79,79,16,12
80,80,16,12
81,81,16,11
82,82,16,14
83,83,16,10
84,84,16,12
85,85,16,10
86,86,16,16
87,87,16,9
88,88,16,9
89,89,16,11
90,90,16,11
91,91,16,8
92,92,16,13
93,93,16,9
94,94,16,11
95,95,16,12
96,96,16,10
97,97,16,10
98,98,16,8
99,99,16,8
