,Generation,Father,Mother
0,0,13,12
1,1,13,13
2,2,13,11
3,3,16,13
4,4,16,13
5,5,16,13
6,6,16,15
7,7,16,12
8,8,16,13
9,9,16,15
10,10,16,16
11,11,16,16
12,12,16,13
13,13,16,11
14,14,16,12
15,15,16,15
16,16,16,13
17,17,16,13
18,18,16,16
19,19,16,15
20,20,16,15
21,21,16,10
22,22,16,12
23,23,16,12
24,24,16,16
25,25,16,12
26,26,16,15
27,27,16,11
28,28,16,10
29,29,16,11
30,30,16,12
31,31,16,16
32,32,16,10
33,33,16,14
34,34,16,12
35,35,16,8
36,36,16,9
37,37,16,13
38,38,16,15
39,39,16,9
40,40,16,12
41,41,16,11
42,42,16,11
43,43,16,13
44,44,16,16
45,45,16,12
46,46,16,16
47,47,16,14
48,48,16,13
49,49,16,13
50,50,16,13
51,51,16,13
52,52,16,10
53,53,16,7
