,Generation,Father,Mother
0,0,11,10
1,1,12,11
2,2,15,12
3,3,15,11
4,4,15,15
5,5,16,15
6,6,16,15
7,7,16,16
8,8,16,16
9,9,16,13
10,10,16,16
11,11,16,16
12,12,16,13
13,13,16,16
14,14,16,16
15,15,16,15
16,16,16,13
17,17,16,16
18,18,16,12
19,19,16,12
20,20,16,11
21,21,16,8
22,22,16,13
23,23,16,16
24,24,16,16
25,25,16,16
26,26,16,13
27,27,16,13
28,28,16,13
29,29,16,15
30,30,16,13
31,31,16,16
32,32,16,13
33,33,16,13
34,34,16,13
35,35,16,14
36,36,16,13
37,37,17,16
38,38,17,13
39,39,17,15
40,40,17,13
41,41,17,13
42,42,17,12
43,43,17,12
44,44,17,13
45,45,17,13
46,46,17,15
47,47,17,13
48,48,17,10
49,49,17,15
50,50,17,17
51,51,17,8
52,52,17,15
53,53,17,12
54,54,17,12
55,55,17,13
56,56,17,14
57,57,17,14
58,58,17,13
59,59,17,12
60,60,17,16
61,61,17,15
62,62,17,12
63,63,17,16
64,64,17,9
65,65,17,12
66,66,17,9
67,67,17,11
68,68,17,12
69,69,17,16
70,70,17,16
71,71,17,13
72,72,17,13
73,73,17,12
74,74,17,12
75,75,17,13
76,76,17,12
77,77,17,13
78,78,17,16
79,79,17,13
80,80,17,13
81,81,17,9
82,82,17,12
83,83,17,13
84,84,17,16
85,85,17,13
86,86,17,16
87,87,17,11
88,88,17,11
89,89,17,10
90,90,17,11
91,91,17,13
92,92,17,8
93,93,17,13
94,94,17,14
95,95,17,16
96,96,17,13
97,97,17,13
98,98,17,11
99,99,17,9
100,100,17,14
101,101,17,12
102,102,17,11
103,103,17,8
104,104,17,10
105,105,17,12
106,106,17,10
107,107,17,12
108,108,17,13
109,109,17,11
110,110,17,9
111,111,17,13
112,112,17,16
113,113,17,15
114,114,17,11
115,115,17,13
116,116,17,13
117,117,17,13
118,118,17,10
119,119,17,15
120,120,17,8
121,121,17,12
122,122,17,16
123,123,17,13
124,124,17,12
125,125,17,12
126,126,17,15
127,127,17,16
128,128,17,11
129,129,17,13
130,130,17,15
131,131,17,10
132,132,17,12
133,133,17,15
134,134,17,13
135,135,17,16
136,136,17,16
137,137,17,16
138,138,17,15
139,139,17,16
140,140,17,13
141,141,17,11
142,142,17,10
143,143,17,16
144,144,17,13
145,145,17,12
146,146,17,12
147,147,17,16
148,148,17,9
149,149,17,10
150,150,17,11
151,151,17,16
152,152,17,9
153,153,17,11
154,154,17,11
155,155,17,16
156,156,17,10
157,157,17,10
158,158,17,16
159,159,17,12
160,160,17,9
161,161,17,13
162,162,17,13
163,163,17,12
164,164,17,15
165,165,17,12
166,166,17,11
167,167,18,17
168,168,18,13
169,169,18,16
170,170,18,13
171,171,18,16
172,172,18,13
173,173,18,12
174,174,18,16
175,175,18,14
176,176,18,12
177,177,18,11
178,178,18,16
179,179,18,16
180,180,18,13
181,181,18,12
182,182,18,13
183,183,18,15
184,184,18,13
185,185,18,18
186,186,18,13
187,187,18,10
188,188,18,12
189,189,18,13
190,190,18,15
191,191,18,11
192,192,18,13
193,193,18,10
194,194,18,15
195,195,18,13
196,196,18,13
197,197,18,12
198,198,18,10
199,199,18,13
200,200,18,13
201,201,18,16
202,202,18,8
203,203,18,11
204,204,18,10
205,205,18,15
206,206,18,10
207,207,18,11
208,208,18,13
209,209,18,13
210,210,18,16
211,211,18,13
212,212,18,11
213,213,18,11
214,214,18,12
215,215,18,11
216,216,18,12
217,217,18,14
218,218,18,11
219,219,18,12
220,220,18,13
221,221,18,10
222,222,18,10
223,223,18,8
224,224,18,15
225,225,18,14
226,226,18,13
227,227,18,16
228,228,18,15
229,229,18,9
230,230,18,8
231,231,18,9
232,232,18,12
233,233,18,11
234,234,18,9
235,235,18,9
236,236,18,12
237,237,18,11
238,238,18,13
239,239,18,13
240,240,18,13
241,241,18,11
242,242,18,12
243,243,18,14
244,244,18,13
245,245,18,15
246,246,18,11
247,247,18,13
248,248,18,9
249,249,18,12
250,250,18,13
251,251,18,11
252,252,18,15
253,253,18,8
254,254,18,15
255,255,18,13
256,256,18,8
257,257,18,15
258,258,18,15
259,259,18,13
260,260,18,15
261,261,18,13
262,262,18,17
263,263,18,16
264,264,18,10
265,265,18,13
266,266,18,15
267,267,18,13
268,268,18,14
269,269,18,13
270,270,18,15
271,271,18,13
272,272,18,10
273,273,18,10
274,274,18,13
275,275,18,12
276,276,18,15
277,277,18,8
278,278,18,13
279,279,18,15
280,280,18,15
281,281,18,13
282,282,18,16
283,283,18,12
284,284,18,11
285,285,18,12
286,286,18,15
287,287,18,10
288,288,18,14
289,289,18,13
290,290,18,14
291,291,18,10
292,292,18,10
293,293,18,13
294,294,18,15
295,295,18,15
296,296,18,10
297,297,18,12
298,298,18,12
299,299,18,13
300,300,18,12
301,301,18,9
302,302,18,16
303,303,18,13
304,304,18,18
305,305,18,16
306,306,18,11
307,307,18,16
308,308,18,16
309,309,18,13
310,310,18,10
311,311,18,16
312,312,18,15
313,313,18,11
314,314,18,15
315,315,18,15
316,316,18,16
317,317,18,15
