,Generation,Father,Mother
0,0,14,13
1,1,14,14
2,2,14,13
3,3,16,14
4,4,16,16
5,5,16,12
6,6,16,13
7,7,16,16
8,8,16,13
9,9,16,15
10,10,16,15
11,11,16,16
12,12,16,13
13,13,16,13
14,14,17,16
15,15,17,13
16,16,17,16
17,17,17,15
18,18,17,9
19,19,17,12
20,20,17,17
21,21,18,17
22,22,18,13
23,23,18,18
24,24,18,17
25,25,19,18
26,26,19,12
27,27,19,12
28,28,19,12
29,29,19,16
30,30,19,16
31,31,19,14
32,32,19,19
33,33,19,11
34,34,19,15
35,35,19,13
36,36,19,12
37,37,19,11
38,38,19,15
39,39,19,15
40,40,19,13
41,41,19,15
42,42,19,16
43,43,19,16
44,44,19,16
45,45,19,15
46,46,19,16
47,47,19,11
48,48,19,17
49,49,19,12
50,50,19,11
51,51,19,14
52,52,19,15
53,53,19,18
54,54,19,12
55,55,19,15
56,56,19,15
57,57,19,16
58,58,19,14
59,59,19,13
60,60,19,13
61,61,19,12
62,62,19,14
63,63,19,11
64,64,19,16
65,65,19,19
66,66,19,12
67,67,19,12
68,68,19,18
69,69,19,16
70,70,19,17
71,71,19,17
72,72,19,16
73,73,19,16
74,74,19,17
75,75,19,16
