,Generation,Father,Mother
0,0,13,8
1,1,13,12
2,2,13,12
3,3,13,11
4,4,13,12
5,5,13,13
6,6,13,13
7,7,13,11
8,8,13,10
9,9,13,13
10,10,13,13
11,11,13,11
12,12,13,13
13,13,13,11
14,14,13,13
15,15,13,13
16,16,13,13
17,17,13,13
18,18,13,13
19,19,13,13
20,20,13,11
21,21,13,13
22,22,13,13
23,23,13,13
24,24,13,13
25,25,13,11
26,26,13,10
27,27,13,10
28,28,13,11
29,29,13,13
30,30,13,13
31,31,13,13
32,32,13,12
33,33,16,13
34,34,16,16
35,35,16,9
36,36,16,15
37,37,16,16
38,38,16,13
39,39,16,10
40,40,16,13
41,41,16,8
42,42,16,16
43,43,16,16
44,44,16,15
45,45,16,12
46,46,16,16
47,47,16,15
48,48,16,11
49,49,16,16
