,Generation,Father,Mother
0,0,8,8
1,1,10,10
2,2,11,10
3,3,11,10
4,4,11,10
5,5,11,11
6,6,11,11
7,7,11,11
8,8,11,10
9,9,11,9
10,10,11,11
11,11,11,10
12,12,11,10
13,13,11,9
14,14,11,10
15,15,11,11
16,16,15,12
17,17,15,13
18,18,15,13
19,19,15,15
20,20,15,15
21,21,15,15
22,22,15,13
23,23,16,15
24,24,16,11
25,25,16,11
26,26,16,16
27,27,16,13
28,28,16,13
29,29,16,16
30,30,16,16
31,31,16,16
32,32,16,16
33,33,16,16
34,34,16,15
35,35,16,15
36,36,16,15
37,37,16,11
38,38,16,16
39,39,16,16
40,40,16,16
41,41,16,11
42,42,16,16
43,43,16,15
44,44,16,15
45,45,16,16
46,46,16,16
47,47,16,16
48,48,16,16
49,49,16,16
50,50,16,16
51,51,16,16
52,52,16,16
53,53,16,16
54,54,16,16
55,55,16,16
56,56,16,13
57,57,16,13
58,58,16,13
59,59,16,15
60,60,16,15
61,61,16,15
62,62,16,15
63,63,16,13
64,64,16,11
65,65,16,11
66,66,16,16
67,67,16,15
68,68,16,16
69,69,16,15
70,70,16,16
71,71,16,16
72,72,16,14
73,73,16,16
74,74,16,14
75,75,16,11
76,76,16,16
77,77,16,16
78,78,16,13
79,79,16,16
80,80,16,16
81,81,16,16
82,82,16,16
83,83,16,12
84,84,16,12
85,85,16,13
86,86,16,11
87,87,16,15
88,88,16,14
89,89,16,16
90,90,16,16
91,91,16,16
92,92,16,16
93,93,16,16
94,94,16,15
95,95,16,16
96,96,16,15
97,97,16,16
98,98,16,16
99,99,16,16
100,100,16,16
101,101,16,11
102,102,16,11
103,103,16,16
104,104,16,12
105,105,16,11
106,106,16,14
107,107,16,16
108,108,16,16
109,109,16,16
110,110,16,16
111,111,16,11
112,112,16,14
113,113,16,14
114,114,16,15
115,115,16,16
116,116,16,13
117,117,16,13
118,118,16,11
119,119,16,16
120,120,16,15
121,121,16,15
122,122,16,9
123,123,16,13
124,124,16,16
125,125,16,16
126,126,16,16
127,127,16,14
128,128,16,14
129,129,16,15
130,130,16,16
131,131,16,16
132,132,16,16
133,133,16,16
134,134,16,14
135,135,16,14
136,136,16,16
137,137,16,13
138,138,16,11
139,139,16,11
140,140,16,14
141,141,16,16
142,142,16,16
143,143,16,13
144,144,16,16
145,145,16,16
146,146,16,14
147,147,16,15
148,148,16,16
149,149,16,16
150,150,16,14
151,151,16,14
152,152,16,11
153,153,16,13
154,154,16,12
155,155,16,12
156,156,16,11
157,157,16,11
158,158,16,16
159,159,16,14
160,160,16,16
161,161,16,16
162,162,16,16
163,163,16,16
164,164,16,16
165,165,16,15
166,166,16,9
167,167,16,16
168,168,16,14
169,169,16,15
170,170,16,15
171,171,16,11
172,172,16,11
173,173,16,11
