,Generation,Father,Mother
0,0,8,6
1,1,11,8
2,2,11,11
3,3,11,11
4,4,11,11
5,5,13,11
6,6,13,12
7,7,13,8
8,8,13,13
9,9,13,13
10,10,15,13
11,11,15,10
12,12,15,15
13,13,15,13
14,14,15,15
15,15,15,15
16,16,15,9
17,17,15,12
18,18,15,13
19,19,15,15
20,20,15,15
21,21,15,15
22,22,15,15
23,23,15,14
24,24,15,15
25,25,15,13
26,26,15,15
27,27,15,15
28,28,15,15
29,29,15,13
30,30,15,13
31,31,15,10
32,32,15,11
33,33,15,12
34,34,15,11
35,35,15,11
36,36,15,11
37,37,15,15
38,38,17,15
39,39,17,16
40,40,17,16
41,41,17,17
42,42,17,17
43,43,17,8
44,44,17,15
45,45,17,17
46,46,17,17
47,47,17,14
48,48,17,11
49,49,17,12
