,Generation,Father,Mother
0,0,7,7
1,1,8,8
2,2,11,8
3,3,11,9
4,4,11,8
5,5,11,9
6,6,11,9
7,7,11,10
8,8,11,11
9,9,11,11
10,10,12,11
11,11,12,11
12,12,12,10
13,13,12,12
14,14,12,11
15,15,12,12
16,16,13,12
17,17,13,12
18,18,13,13
19,19,13,11
20,20,16,13
21,21,16,13
22,22,16,8
23,23,16,8
24,24,16,13
25,25,16,10
26,26,16,16
27,27,16,13
28,28,16,10
29,29,16,11
30,30,16,12
31,31,16,13
32,32,16,13
33,33,16,12
34,34,16,10
35,35,16,9
36,36,16,10
37,37,16,8
38,38,16,16
39,39,16,15
40,40,16,15
41,41,16,11
42,42,16,12
43,43,16,10
44,44,16,12
45,45,16,15
46,46,16,13
47,47,16,11
48,48,16,16
49,49,16,11
50,50,16,12
