,Generation,Father,Mother
0,0,12,10
1,1,12,11
2,2,12,10
3,3,12,11
4,4,12,8
5,5,12,8
6,6,12,12
7,7,12,12
8,8,13,12
9,9,13,11
10,10,13,8
11,11,13,13
12,12,13,8
13,13,13,10
14,14,13,12
15,15,13,12
16,16,13,8
17,17,13,8
18,18,13,9
19,19,13,9
20,20,13,13
21,21,13,12
22,22,13,10
23,23,13,12
24,24,13,12
25,25,13,12
26,26,13,8
27,27,13,8
28,28,13,10
29,29,15,13
30,30,15,9
31,31,15,13
32,32,15,11
33,33,15,15
34,34,15,8
35,35,15,8
36,36,15,10
37,37,15,12
38,38,15,9
39,39,15,8
40,40,15,11
41,41,15,10
42,42,15,7
43,43,15,8
44,44,15,7
45,45,15,8
46,46,15,10
47,47,15,9
48,48,15,9
49,49,15,9
