,Generation,Father,Mother
0,0,11,10
1,1,13,11
2,2,13,13
3,3,13,12
4,4,13,11
5,5,13,11
6,6,13,10
7,7,13,13
8,8,13,13
9,9,13,11
10,10,13,13
11,11,13,13
12,12,13,11
13,13,13,10
14,14,13,11
15,15,13,11
16,16,13,13
17,17,15,13
18,18,15,10
19,19,15,11
20,20,15,12
21,21,15,12
22,22,15,10
23,23,15,11
24,24,15,11
25,25,15,15
26,26,15,15
27,27,15,15
28,28,15,11
29,29,16,15
30,30,16,13
31,31,16,13
32,32,16,13
33,33,16,11
34,34,16,16
35,35,16,15
36,36,16,13
37,37,16,10
38,38,16,13
39,39,16,15
40,40,16,13
41,41,16,11
42,42,16,14
43,43,16,14
44,44,16,13
45,45,16,13
46,46,16,11
47,47,16,10
48,48,16,12
49,49,16,9
50,50,16,12
51,51,16,12
52,52,16,12
53,53,16,16
54,54,16,12
55,55,16,13
56,56,16,13
57,57,16,15
58,58,16,15
59,59,16,10
60,60,16,9
61,61,16,11
62,62,16,11
63,63,16,10
64,64,16,15
65,65,16,10
66,66,16,12
67,67,16,13
68,68,16,9
69,69,16,13
70,70,16,11
71,71,16,9
72,72,16,12
73,73,16,10
74,74,16,15
75,75,16,12
76,76,16,10
77,77,16,14
78,78,16,15
79,79,16,12
80,80,16,13
81,81,16,13
82,82,16,15
83,83,16,12
84,84,16,13
85,85,16,13
86,86,16,11
87,87,16,11
88,88,16,11
89,89,16,12
90,90,16,11
91,91,16,15
92,92,16,10
93,93,16,10
94,94,16,11
95,95,16,11
96,96,16,13
97,97,16,11
98,98,16,13
99,99,16,13
100,100,16,10
101,101,16,11
102,102,16,13
103,103,16,11
104,104,16,16
105,105,16,11
106,106,16,12
107,107,16,11
108,108,16,12
109,109,16,11
110,110,16,11
111,111,16,11
112,112,16,11
113,113,16,9
114,114,16,12
115,115,16,12
116,116,16,9
117,117,16,11
118,118,16,15
119,119,16,13
120,120,16,14
121,121,16,13
122,122,16,13
123,123,16,10
124,124,16,11
125,125,16,11
126,126,16,15
127,127,16,11
128,128,16,16
129,129,16,11
130,130,16,12
131,131,16,11
132,132,16,13
133,133,16,12
134,134,16,12
135,135,16,12
136,136,16,11
137,137,16,13
138,138,16,12
139,139,16,11
140,140,16,10
141,141,16,13
142,142,16,13
143,143,16,13
144,144,16,12
145,145,16,12
146,146,16,9
147,147,16,11
148,148,16,10
149,149,16,13
150,150,16,11
151,151,16,13
152,152,16,8
153,153,16,11
154,154,16,12
155,155,16,12
156,156,16,9
157,157,16,12
158,158,16,12
159,159,16,9
160,160,16,12
161,161,16,9
162,162,16,11
163,163,16,12
164,164,16,13
165,165,16,16
166,166,16,13
167,167,16,13
168,168,16,13
169,169,16,10
170,170,16,11
171,171,16,13
172,172,16,11
173,173,16,13
174,174,16,12
175,175,16,10
176,176,16,11
177,177,16,14
178,178,16,15
179,179,16,10
180,180,16,14
181,181,16,13
182,182,16,12
183,183,16,11
184,184,16,9
185,185,16,8
186,186,16,14
187,187,16,10
188,188,16,12
189,189,16,13
190,190,16,13
191,191,16,11
192,192,16,12
193,193,16,15
194,194,16,11
195,195,16,12
196,196,16,12
197,197,16,11
198,198,16,12
199,199,16,9
200,200,16,10
201,201,16,12
202,202,16,12
203,203,16,11
204,204,16,11
205,205,16,10
206,206,16,11
207,207,16,12
208,208,16,10
209,209,16,12
210,210,16,11
211,211,16,8
212,212,16,10
213,213,16,12
214,214,16,12
215,215,16,11
216,216,16,12
217,217,16,15
218,218,16,11
219,219,16,10
220,220,16,12
221,221,16,13
222,222,16,15
223,223,16,9
224,224,16,12
225,225,16,12
226,226,16,13
227,227,16,14
228,228,16,14
229,229,16,9
230,230,16,12
231,231,16,12
232,232,16,15
233,233,16,8
234,234,16,10
235,235,16,13
236,236,16,12
237,237,16,8
238,238,16,11
239,239,16,11
240,240,16,12
241,241,16,15
242,242,16,12
243,243,16,10
244,244,16,12
245,245,16,13
246,246,16,16
247,247,16,12
248,248,16,12
249,249,16,11
250,250,16,11
251,251,16,11
252,252,16,12
253,253,16,11
254,254,16,12
255,255,16,9
256,256,16,12
257,257,16,12
258,258,16,11
259,259,16,13
260,260,16,12
261,261,16,10
262,262,16,11
263,263,16,10
264,264,16,8
265,265,16,13
266,266,16,12
267,267,16,10
268,268,16,9
269,269,16,12
270,270,16,12
271,271,16,11
272,272,16,10
273,273,16,11
274,274,16,13
275,275,16,16
276,276,16,10
277,277,16,14
278,278,16,11
279,279,16,10
280,280,16,9
281,281,16,9
