,Generation,Father,Mother
0,0,8,8
1,1,8,6
2,2,10,8
3,3,10,7
4,4,12,10
5,5,12,8
6,6,12,10
7,7,12,9
8,8,15,12
9,9,15,8
10,10,15,8
11,11,15,12
12,12,15,11
13,13,15,11
14,14,15,9
15,15,15,9
16,16,15,12
17,17,15,13
18,18,15,11
19,19,15,12
20,20,15,13
21,21,15,14
22,22,15,10
23,23,15,10
24,24,15,11
25,25,15,13
26,26,15,11
27,27,15,10
28,28,15,11
29,29,15,8
30,30,15,9
31,31,15,12
32,32,15,12
33,33,15,9
34,34,15,10
35,35,15,11
36,36,15,13
37,37,15,13
38,38,15,10
39,39,15,10
40,40,15,8
41,41,15,7
42,42,15,9
43,43,15,13
44,44,15,13
45,45,15,10
46,46,15,12
47,47,15,11
48,48,15,8
49,49,15,11
50,50,15,10
51,51,15,12
52,52,15,9
53,53,15,11
54,54,15,10
55,55,15,8
56,56,15,8
57,57,15,10
58,58,15,14
