,Generation,Father,Mother
0,0,15,15
1,1,17,15
2,2,17,17
3,3,17,17
4,4,18,17
5,5,18,18
6,6,18,18
7,7,21,18
8,8,21,16
9,9,21,16
10,10,21,17
11,11,21,18
12,12,21,21
13,13,21,15
14,14,21,15
15,15,21,16
16,16,21,17
17,17,21,15
18,18,21,15
19,19,21,17
20,20,21,18
21,21,21,21
22,22,21,17
23,23,21,17
24,24,21,15
25,25,21,13
26,26,21,13
27,27,21,16
28,28,21,16
29,29,21,14
30,30,21,16
31,31,21,15
32,32,21,17
33,33,21,17
34,34,21,18
35,35,21,17
36,36,21,21
37,37,21,10
38,38,21,15
39,39,21,18
40,40,21,19
41,41,21,17
42,42,21,18
43,43,21,18
44,44,21,15
45,45,21,16
46,46,21,15
47,47,21,15
48,48,21,15
49,49,21,14
