,Generation,Father,Mother
0,0,14,13
1,1,15,14
2,2,16,15
3,3,16,15
4,4,16,15
5,5,16,15
6,6,16,13
7,7,16,16
8,8,16,12
9,9,16,16
10,10,16,12
11,11,16,14
12,12,16,15
13,13,16,15
14,14,16,15
15,15,16,16
16,16,16,15
17,17,16,15
18,18,16,15
19,19,16,16
20,20,16,16
21,21,16,16
22,22,16,16
23,23,17,16
24,24,17,16
25,25,17,16
26,26,17,15
27,27,17,13
28,28,17,16
29,29,17,16
30,30,17,15
31,31,17,15
32,32,17,16
33,33,17,17
34,34,17,15
35,35,17,13
36,36,17,15
37,37,17,15
38,38,17,17
39,39,17,16
40,40,17,14
41,41,17,16
42,42,17,17
43,43,17,15
44,44,17,16
45,45,17,16
46,46,17,16
47,47,17,14
48,48,18,17
49,49,18,16
