,Generation,Father,Mother
0,0,8,8
1,1,12,11
2,2,12,12
3,3,14,12
4,4,16,14
5,5,16,8
6,6,16,13
7,7,16,13
8,8,16,11
9,9,16,12
10,10,16,13
11,11,16,13
12,12,16,15
13,13,16,9
14,14,16,13
15,15,16,10
16,16,16,11
17,17,16,15
18,18,16,12
19,19,16,13
20,20,16,8
21,21,16,13
22,22,16,15
23,23,16,16
24,24,16,12
25,25,16,16
26,26,16,13
27,27,16,13
28,28,16,16
29,29,16,13
30,30,16,13
31,31,16,13
32,32,16,13
33,33,16,11
34,34,16,13
35,35,16,13
36,36,16,12
37,37,16,13
38,38,16,13
39,39,16,13
40,40,16,12
41,41,16,13
42,42,16,16
43,43,16,16
44,44,16,16
45,45,16,13
46,46,16,16
47,47,16,13
48,48,16,13
49,49,16,11
50,50,16,11
51,51,16,13
52,52,16,11
53,53,16,11
54,54,16,10
55,55,16,16
56,56,16,9
57,57,16,13
58,58,16,15
59,59,16,16
60,60,16,13
61,61,16,13
62,62,16,13
63,63,16,13
64,64,16,9
65,65,16,11
66,66,16,15
67,67,16,16
68,68,16,16
69,69,16,15
70,70,16,13
71,71,16,13
72,72,16,13
73,73,16,16
74,74,16,12
75,75,16,10
76,76,16,13
77,77,16,11
78,78,16,13
79,79,16,13
80,80,16,12
81,81,16,12
82,82,16,13
83,83,16,12
84,84,16,13
85,85,16,11
86,86,16,16
87,87,16,8
88,88,18,16
89,89,18,14
90,90,18,9
91,91,18,16
92,92,18,8
93,93,18,16
94,94,18,15
95,95,18,13
96,96,18,13
97,97,18,9
98,98,18,13
99,99,18,13
