,Generation,Father,Mother
0,0,10,7
1,1,13,10
2,2,13,10
3,3,13,10
4,4,13,10
5,5,13,12
6,6,13,12
7,7,13,12
8,8,13,13
9,9,13,13
10,10,13,13
11,11,13,12
12,12,13,13
13,13,13,13
14,14,13,12
15,15,13,13
16,16,13,13
17,17,13,13
18,18,13,13
19,19,13,13
20,20,13,11
21,21,13,12
22,22,13,12
23,23,13,12
24,24,13,12
25,25,15,13
26,26,15,13
27,27,16,15
28,28,16,11
29,29,16,11
30,30,16,15
31,31,16,13
32,32,16,15
33,33,16,12
34,34,16,14
35,35,16,12
36,36,16,13
37,37,16,13
38,38,16,16
39,39,16,16
40,40,16,16
41,41,16,16
42,42,16,12
43,43,16,13
44,44,16,13
45,45,16,16
46,46,16,16
47,47,16,16
48,48,16,15
49,49,16,15
50,50,16,13
51,51,16,16
52,52,16,16
53,53,16,16
54,54,16,16
55,55,16,15
56,56,16,16
57,57,16,14
58,58,16,15
59,59,16,14
60,60,16,15
61,61,16,12
62,62,16,16
63,63,16,8
64,64,16,7
65,65,16,9
66,66,16,10
67,67,16,16
68,68,16,13
69,69,16,13
70,70,16,13
71,71,16,15
72,72,16,15
73,73,16,12
74,74,16,12
75,75,16,13
76,76,16,15
77,77,16,13
78,78,16,14
79,79,16,10
80,80,16,15
81,81,16,11
82,82,16,13
83,83,16,13
84,84,16,12
85,85,16,13
86,86,16,13
87,87,16,16
88,88,16,15
89,89,16,8
90,90,16,14
91,91,16,13
92,92,16,13
93,93,16,14
94,94,16,11
95,95,16,15
96,96,16,15
97,97,16,12
98,98,16,15
99,99,16,15
