,Generation,Father,Mother
0,0,12,11
1,1,15,12
2,2,15,14
3,3,15,11
4,4,15,14
5,5,15,13
6,6,15,12
7,7,15,13
8,8,15,13
9,9,15,15
10,10,15,15
11,11,15,11
12,12,15,13
13,13,16,15
14,14,16,14
15,15,16,14
16,16,16,13
17,17,16,12
18,18,16,16
19,19,16,13
20,20,16,13
21,21,16,11
22,22,16,15
23,23,16,12
24,24,16,12
25,25,16,16
26,26,16,12
27,27,16,13
28,28,16,13
29,29,16,13
30,30,16,16
31,31,16,13
32,32,16,14
33,33,16,10
34,34,16,13
35,35,16,15
36,36,16,15
37,37,16,13
38,38,16,16
39,39,16,16
40,40,16,15
41,41,16,13
42,42,16,16
43,43,16,12
44,44,16,16
45,45,16,10
46,46,16,11
47,47,16,15
48,48,16,16
49,49,16,13
50,50,17,16
51,51,17,15
52,52,17,14
53,53,17,15
54,54,17,16
55,55,17,12
56,56,17,15
57,57,17,13
58,58,17,13
59,59,17,17
60,60,17,15
61,61,17,9
62,62,17,14
63,63,17,15
64,64,17,12
65,65,17,15
66,66,17,15
67,67,17,15
68,68,17,15
69,69,17,16
70,70,17,10
71,71,17,14
72,72,17,17
73,73,17,10
74,74,17,12
75,75,17,13
76,76,17,15
77,77,17,16
78,78,17,14
79,79,17,10
80,80,17,15
81,81,17,13
82,82,17,12
83,83,17,10
84,84,17,12
85,85,17,15
86,86,17,11
87,87,17,16
88,88,17,16
89,89,18,17
90,90,18,14
91,91,18,15
92,92,18,9
93,93,18,13
94,94,18,13
95,95,18,13
96,96,18,12
97,97,18,13
98,98,18,12
99,99,18,16
