,Generation,Father,Mother
0,0,13,11
1,1,13,11
2,2,13,13
3,3,14,13
4,4,14,10
5,5,14,14
6,6,14,10
7,7,14,11
8,8,14,14
9,9,14,11
10,10,14,9
11,11,14,12
12,12,14,13
13,13,14,11
14,14,15,14
15,15,15,14
16,16,15,15
17,17,15,14
18,18,15,11
19,19,15,13
20,20,15,12
21,21,15,13
22,22,16,15
23,23,16,11
24,24,16,12
25,25,16,12
26,26,16,11
27,27,16,13
28,28,16,13
29,29,16,13
30,30,16,11
31,31,16,13
32,32,16,8
33,33,16,11
34,34,16,11
35,35,16,9
36,36,16,11
37,37,16,12
38,38,16,10
39,39,16,15
40,40,16,12
41,41,16,12
42,42,16,12
43,43,16,12
44,44,16,13
45,45,16,16
46,46,16,11
47,47,16,12
48,48,16,13
49,49,16,13
50,50,16,12
51,51,16,13
52,52,16,12
