,Generation,Father,Mother
0,0,15,10
1,1,15,15
2,2,16,15
3,3,16,15
4,4,16,16
5,5,16,12
6,6,16,15
7,7,16,15
8,8,16,13
9,9,17,16
10,10,17,16
11,11,17,13
12,12,17,16
13,13,17,15
14,14,17,13
15,15,17,16
16,16,17,13
17,17,17,13
18,18,17,16
19,19,17,16
20,20,18,17
21,21,18,16
22,22,18,16
23,23,18,16
24,24,18,14
25,25,18,16
26,26,18,16
27,27,18,15
28,28,18,13
29,29,18,16
30,30,18,16
31,31,18,16
32,32,18,16
33,33,18,13
34,34,18,16
35,35,18,16
36,36,18,18
37,37,18,13
38,38,18,16
39,39,18,16
40,40,18,15
41,41,18,15
42,42,18,16
43,43,18,15
44,44,18,15
45,45,18,16
46,46,18,16
47,47,18,16
48,48,18,16
49,49,18,15
50,50,18,15
51,51,18,14
52,52,18,15
53,53,18,16
54,54,18,13
55,55,18,15
56,56,18,16
57,57,18,15
58,58,18,16
59,59,18,16
60,60,18,17
61,61,18,15
62,62,18,17
63,63,18,16
64,64,18,14
65,65,18,16
66,66,18,15
67,67,18,13
68,68,18,13
69,69,18,13
70,70,18,13
71,71,18,15
72,72,18,16
73,73,18,15
74,74,18,13
75,75,18,17
76,76,18,15
77,77,18,16
78,78,18,15
79,79,18,18
80,80,18,16
81,81,18,13
82,82,18,18
83,83,18,16
84,84,18,17
85,85,18,16
86,86,18,16
87,87,18,16
88,88,18,16
89,89,18,16
90,90,18,15
91,91,18,13
92,92,18,17
93,93,18,13
94,94,18,15
95,95,18,15
96,96,18,16
97,97,18,13
98,98,18,16
99,99,18,15
