,Generation,Father,Mother
0,0,10,8
1,1,15,10
2,2,15,10
3,3,15,11
4,4,15,11
5,5,15,12
6,6,15,11
7,7,15,15
8,8,15,15
9,9,15,12
10,10,15,13
11,11,15,13
12,12,15,10
13,13,15,11
14,14,15,12
15,15,16,15
16,16,16,16
17,17,16,16
18,18,16,16
19,19,16,15
20,20,16,16
21,21,16,16
22,22,16,11
23,23,16,13
24,24,16,13
25,25,16,13
26,26,16,16
27,27,16,12
28,28,16,11
29,29,16,12
30,30,16,11
31,31,16,16
32,32,16,16
33,33,16,16
34,34,16,16
35,35,16,16
36,36,16,16
37,37,16,13
38,38,16,12
39,39,16,16
40,40,16,13
41,41,16,12
42,42,16,13
43,43,16,15
44,44,16,15
45,45,16,16
46,46,16,11
47,47,16,11
48,48,16,15
49,49,16,13
