,Generation,Father,Mother
0,0,7,6
1,1,10,10
2,2,14,11
3,3,14,10
4,4,14,10
5,5,14,13
6,6,14,13
7,7,14,11
8,8,14,8
9,9,14,10
10,10,14,10
11,11,14,10
12,12,14,11
13,13,14,10
14,14,14,11
15,15,14,8
16,16,14,9
17,17,14,8
18,18,15,14
19,19,15,15
20,20,15,8
21,21,15,13
22,22,15,13
23,23,15,11
24,24,15,11
25,25,15,11
26,26,15,8
27,27,15,9
28,28,15,13
29,29,15,11
30,30,15,10
31,31,15,9
32,32,15,12
33,33,15,9
34,34,15,11
35,35,15,9
36,36,15,15
37,37,15,10
38,38,15,15
39,39,15,10
40,40,15,10
41,41,15,8
42,42,15,8
43,43,15,15
44,44,15,8
45,45,15,10
46,46,15,13
47,47,15,12
48,48,16,15
49,49,16,11
