,Generation,Father,Mother
0,0,8,7
1,1,11,9
2,2,11,11
3,3,12,11
4,4,13,12
5,5,13,11
6,6,13,11
7,7,16,13
8,8,16,13
9,9,16,12
10,10,16,12
11,11,16,13
12,12,16,13
13,13,16,12
14,14,16,15
15,15,16,11
16,16,16,13
17,17,16,13
18,18,16,13
19,19,16,12
20,20,16,15
21,21,16,12
22,22,16,12
23,23,16,13
24,24,16,16
25,25,16,16
26,26,16,16
27,27,17,16
28,28,17,10
29,29,17,11
30,30,17,13
31,31,17,8
32,32,17,16
33,33,17,16
34,34,18,17
35,35,18,15
36,36,18,17
37,37,18,15
38,38,18,15
39,39,18,13
40,40,18,17
41,41,18,17
42,42,18,16
43,43,18,16
44,44,18,13
45,45,18,15
46,46,18,18
47,47,18,10
48,48,18,16
49,49,18,16
