,Generation,Father,Mother
0,0,12,8
1,1,12,12
2,2,12,12
3,3,12,12
4,4,12,10
5,5,12,12
6,6,12,12
7,7,12,12
8,8,16,12
9,9,16,12
10,10,16,12
11,11,16,12
12,12,16,15
13,13,16,16
14,14,16,16
15,15,16,15
16,16,16,9
17,17,16,10
18,18,16,10
19,19,16,16
20,20,16,16
21,21,16,11
22,22,16,7
23,23,16,7
24,24,16,9
25,25,16,9
26,26,16,12
27,27,16,12
28,28,16,11
29,29,16,12
30,30,16,10
31,31,16,15
32,32,16,15
33,33,16,13
34,34,16,11
35,35,16,10
36,36,16,14
37,37,16,12
38,38,16,12
39,39,16,10
40,40,16,11
41,41,16,14
42,42,16,12
43,43,16,8
44,44,16,9
45,45,16,15
46,46,16,13
47,47,16,8
48,48,16,10
49,49,16,7
