,Generation,Father,Mother
0,0,11,11
1,1,13,11
2,2,13,13
3,3,13,13
4,4,13,10
5,5,13,10
6,6,13,11
7,7,13,13
8,8,13,13
9,9,15,13
10,10,15,15
11,11,15,13
12,12,15,13
13,13,15,13
14,14,15,15
15,15,15,13
16,16,16,15
17,17,16,16
18,18,16,16
19,19,16,16
20,20,16,10
21,21,16,15
22,22,16,13
23,23,16,13
24,24,16,13
25,25,16,16
26,26,16,12
27,27,16,11
28,28,16,16
29,29,16,12
30,30,16,15
31,31,16,16
32,32,16,16
33,33,16,15
34,34,16,13
35,35,16,16
36,36,16,16
37,37,16,16
38,38,16,16
39,39,16,16
40,40,16,13
41,41,16,15
42,42,16,15
43,43,16,15
44,44,16,15
45,45,16,16
46,46,16,16
47,47,16,13
48,48,16,16
49,49,16,14
50,50,16,16
51,51,16,16
52,52,16,15
53,53,16,16
54,54,16,16
55,55,16,16
56,56,16,16
57,57,16,13
58,58,16,15
59,59,16,16
60,60,16,16
61,61,16,13
62,62,16,13
63,63,16,15
64,64,16,16
65,65,16,16
66,66,16,16
67,67,16,16
68,68,16,15
69,69,16,16
70,70,16,15
71,71,16,16
72,72,16,16
73,73,16,15
74,74,16,16
75,75,16,10
76,76,16,15
77,77,16,16
78,78,16,13
79,79,16,13
80,80,16,16
81,81,16,15
82,82,17,16
83,83,17,16
84,84,17,16
85,85,17,10
86,86,17,13
87,87,17,15
88,88,17,16
89,89,17,12
90,90,17,17
91,91,17,16
92,92,17,17
93,93,18,17
94,94,18,17
95,95,18,16
96,96,18,10
97,97,18,18
98,98,18,16
99,99,18,18
100,100,18,16
101,101,18,11
102,102,18,9
103,103,18,9
104,104,18,11
105,105,18,9
106,106,18,17
107,107,18,17
108,108,18,17
109,109,18,17
110,110,18,8
111,111,18,16
112,112,18,15
113,113,18,11
114,114,18,15
115,115,18,11
116,116,18,11
117,117,18,9
118,118,18,16
119,119,18,16
120,120,18,16
121,121,18,10
122,122,18,11
123,123,18,16
124,124,18,12
125,125,18,17
126,126,18,15
127,127,18,15
128,128,18,13
129,129,18,14
130,130,18,16
131,131,18,16
132,132,18,17
133,133,18,16
134,134,18,18
135,135,18,17
136,136,18,13
137,137,18,15
138,138,18,11
139,139,18,15
140,140,18,9
141,141,18,10
142,142,18,13
143,143,18,15
144,144,18,10
145,145,18,16
146,146,18,12
147,147,18,16
148,148,18,10
149,149,18,12
150,150,18,16
151,151,18,12
152,152,18,12
153,153,18,9
154,154,18,10
155,155,18,16
156,156,18,16
157,157,18,12
158,158,18,18
159,159,18,15
160,160,18,16
161,161,18,13
162,162,18,17
163,163,18,13
164,164,18,16
165,165,18,17
166,166,18,15
167,167,18,15
168,168,18,15
169,169,18,16
170,170,18,16
171,171,18,18
172,172,18,15
173,173,18,17
174,174,18,17
175,175,18,18
176,176,18,15
177,177,18,15
178,178,18,15
179,179,18,14
180,180,18,13
181,181,18,16
182,182,18,16
183,183,18,17
184,184,18,8
185,185,18,13
186,186,18,15
187,187,18,14
188,188,18,16
189,189,18,13
190,190,18,13
191,191,18,12
192,192,18,10
193,193,18,13
194,194,18,16
195,195,18,13
196,196,18,9
197,197,18,8
198,198,18,11
199,199,18,17
200,200,18,7
201,201,18,18
202,202,18,15
203,203,18,9
204,204,18,7
205,205,18,15
206,206,18,12
207,207,18,15
208,208,18,13
209,209,18,13
210,210,18,13
211,211,18,16
212,212,18,13
213,213,18,11
214,214,18,17
215,215,18,12
216,216,18,17
217,217,18,18
218,218,18,16
219,219,18,15
220,220,18,16
221,221,18,12
222,222,18,13
223,223,18,12
224,224,18,14
225,225,18,16
226,226,18,18
227,227,18,11
228,228,18,18
229,229,18,16
230,230,18,15
231,231,18,9
232,232,18,10
233,233,18,13
234,234,18,18
235,235,18,17
236,236,18,12
237,237,18,12
238,238,18,13
239,239,18,13
240,240,18,12
241,241,18,12
242,242,18,12
243,243,18,16
244,244,18,18
245,245,18,15
246,246,18,15
247,247,18,12
248,248,18,14
249,249,18,18
250,250,18,16
251,251,18,16
252,252,18,13
253,253,18,11
254,254,18,12
255,255,18,18
256,256,18,9
257,257,18,15
258,258,18,16
259,259,18,18
260,260,18,16
261,261,18,17
262,262,18,18
263,263,18,12
264,264,18,17
265,265,18,17
266,266,18,13
267,267,18,15
268,268,18,15
269,269,18,15
270,270,18,13
271,271,18,16
272,272,18,13
273,273,18,13
274,274,18,11
275,275,18,10
276,276,18,12
277,277,18,13
278,278,18,18
279,279,18,15
280,280,18,12
281,281,18,10
282,282,18,8
283,283,18,9
284,284,18,12
285,285,18,13
286,286,18,18
287,287,18,13
288,288,18,16
289,289,18,10
290,290,18,13
291,291,18,16
292,292,18,15
293,293,18,15
294,294,18,13
295,295,18,11
296,296,18,10
297,297,18,10
298,298,18,16
299,299,18,15
300,300,18,13
301,301,18,16
302,302,18,18
303,303,18,16
304,304,18,16
305,305,18,15
306,306,18,10
307,307,18,12
308,308,18,15
309,309,18,17
310,310,18,17
311,311,18,15
312,312,18,13
313,313,18,13
314,314,18,13
315,315,18,16
316,316,18,13
317,317,18,10
318,318,18,10
319,319,18,15
320,320,18,16
321,321,18,16
322,322,18,9
323,323,18,10
324,324,18,13
325,325,18,10
326,326,18,15
327,327,18,16
328,328,18,17
329,329,18,18
330,330,18,16
331,331,18,13
332,332,18,16
333,333,18,15
334,334,18,15
335,335,18,10
336,336,18,12
337,337,18,13
338,338,18,10
339,339,18,13
340,340,18,9
341,341,18,10
342,342,18,13
343,343,18,10
344,344,18,13
345,345,18,15
346,346,18,18
347,347,18,12
348,348,18,8
349,349,18,13
350,350,18,10
351,351,18,11
352,352,18,13
353,353,18,7
354,354,18,18
355,355,18,10
356,356,18,13
357,357,18,11
358,358,18,13
359,359,18,13
360,360,18,14
361,361,18,12
362,362,18,12
363,363,18,10
364,364,18,15
365,365,18,15
366,366,18,15
367,367,18,8
368,368,18,18
369,369,18,10
370,370,18,13
371,371,18,18
372,372,18,13
373,373,18,17
374,374,18,16
375,375,18,18
376,376,18,16
377,377,18,10
378,378,18,16
379,379,18,16
380,380,18,16
381,381,18,16
382,382,18,11
383,383,18,11
384,384,18,13
385,385,18,13
386,386,18,13
387,387,18,10
388,388,18,9
389,389,18,9
390,390,18,13
391,391,18,16
392,392,18,10
393,393,18,12
394,394,18,10
395,395,18,11
396,396,18,13
397,397,18,16
398,398,18,18
399,399,18,16
400,400,18,16
401,401,18,16
402,402,18,9
403,403,18,13
404,404,18,12
405,405,18,15
406,406,18,12
407,407,18,13
408,408,18,11
409,409,18,16
410,410,18,17
411,411,18,17
412,412,18,15
413,413,18,16
414,414,18,18
415,415,18,17
416,416,18,12
417,417,18,11
418,418,18,16
419,419,18,15
420,420,18,17
421,421,18,13
422,422,18,16
