,Generation,Father,Mother
0,0,13,12
1,1,15,14
2,2,15,13
3,3,15,15
4,4,15,15
5,5,15,12
6,6,15,12
7,7,15,12
8,8,15,12
9,9,15,11
10,10,15,12
11,11,16,15
12,12,16,12
13,13,16,14
14,14,16,12
15,15,16,12
16,16,16,16
17,17,16,16
18,18,16,14
19,19,16,16
20,20,16,15
21,21,16,15
22,22,16,16
23,23,16,9
24,24,16,13
25,25,16,13
26,26,16,16
27,27,16,13
28,28,16,16
29,29,16,14
30,30,16,10
31,31,16,8
32,32,16,16
33,33,16,15
34,34,16,11
35,35,16,12
36,36,16,12
37,37,16,16
38,38,16,16
39,39,16,11
40,40,16,16
41,41,16,16
42,42,16,13
43,43,16,16
44,44,16,14
45,45,16,16
46,46,16,13
47,47,16,12
48,48,16,14
49,49,16,10
50,50,16,11
51,51,16,12
52,52,16,12
53,53,16,12
54,54,16,12
55,55,16,16
56,56,16,16
57,57,16,16
58,58,16,13
59,59,16,13
60,60,16,15
61,61,16,16
62,62,16,15
63,63,16,11
64,64,16,14
65,65,16,11
66,66,16,16
67,67,16,16
68,68,16,11
69,69,16,16
70,70,16,11
71,71,16,16
72,72,16,13
73,73,16,16
74,74,16,14
75,75,16,16
76,76,16,14
77,77,16,13
78,78,16,13
79,79,16,13
80,80,16,11
81,81,16,15
82,82,16,15
83,83,16,15
84,84,16,16
85,85,16,13
86,86,16,16
87,87,16,14
88,88,16,12
89,89,16,16
90,90,16,16
91,91,16,16
92,92,16,16
93,93,16,16
94,94,16,16
95,95,16,16
96,96,16,16
97,97,16,13
98,98,16,16
99,99,16,15
100,100,16,14
101,101,16,14
102,102,16,13
103,103,16,13
104,104,16,12
105,105,16,16
106,106,16,16
107,107,16,13
108,108,16,12
109,109,16,13
110,110,16,13
111,111,16,13
112,112,16,13
113,113,16,16
114,114,16,14
115,115,16,11
116,116,16,16
117,117,16,16
118,118,16,16
119,119,16,13
120,120,16,13
121,121,16,16
122,122,16,11
123,123,16,14
124,124,16,13
125,125,16,16
126,126,16,14
127,127,16,11
128,128,16,16
129,129,16,14
130,130,16,14
131,131,16,15
132,132,16,14
133,133,16,10
134,134,16,13
135,135,16,16
136,136,16,16
137,137,16,10
138,138,16,11
139,139,16,11
140,140,16,11
141,141,16,11
142,142,16,11
143,143,16,12
144,144,16,13
145,145,16,13
146,146,16,14
147,147,16,10
148,148,16,11
149,149,16,11
150,150,16,12
151,151,16,13
152,152,16,13
153,153,16,13
154,154,16,13
155,155,16,16
156,156,16,16
157,157,16,14
158,158,16,13
159,159,16,13
160,160,16,13
161,161,16,15
