,Generation,Father,Mother
0,0,15,10
1,1,15,15
2,2,15,13
3,3,16,15
4,4,16,16
5,5,16,15
6,6,16,15
7,7,16,12
8,8,18,16
9,9,18,15
10,10,18,16
11,11,18,13
12,12,18,14
13,13,18,16
14,14,18,16
15,15,18,13
16,16,18,15
17,17,18,15
18,18,18,16
19,19,18,16
20,20,18,13
21,21,18,12
22,22,18,17
23,23,18,11
24,24,18,13
25,25,18,13
26,26,18,15
27,27,18,16
28,28,18,13
29,29,18,14
30,30,18,16
31,31,18,16
32,32,18,12
33,33,18,16
34,34,18,15
35,35,18,18
36,36,18,16
37,37,18,15
38,38,18,13
39,39,18,13
40,40,18,13
41,41,18,16
42,42,18,12
43,43,18,13
44,44,18,16
45,45,18,16
46,46,18,16
47,47,18,13
48,48,18,15
49,49,18,16
