,Generation,Father,Mother
0,0,13,12
1,1,13,10
2,2,13,10
3,3,13,11
4,4,13,12
5,5,13,7
6,6,13,13
7,7,14,13
8,8,14,8
9,9,14,14
10,10,14,12
11,11,14,11
12,12,14,12
13,13,14,9
14,14,14,11
15,15,14,10
16,16,14,9
17,17,14,8
18,18,14,8
19,19,14,5
20,20,14,10
21,21,14,9
22,22,14,13
23,23,15,14
24,24,15,10
25,25,15,14
26,26,15,9
27,27,15,13
28,28,15,12
29,29,15,13
30,30,15,10
31,31,15,7
32,32,15,9
33,33,15,14
34,34,15,15
35,35,15,12
36,36,15,13
37,37,15,15
38,38,16,15
39,39,16,11
40,40,16,15
41,41,16,8
42,42,16,13
43,43,16,11
44,44,16,11
45,45,16,11
46,46,16,16
47,47,16,8
48,48,16,9
49,49,16,10
50,50,16,11
51,51,16,13
52,52,16,10
53,53,16,14
54,54,16,11
55,55,16,9
56,56,16,16
57,57,16,10
58,58,16,14
59,59,16,11
60,60,16,13
61,61,16,8
62,62,16,14
63,63,16,8
64,64,16,11
65,65,16,13
66,66,16,14
67,67,16,11
68,68,16,7
69,69,16,8
70,70,16,9
71,71,16,12
72,72,16,15
73,73,16,13
74,74,16,12
75,75,16,9
76,76,16,9
77,77,16,9
78,78,16,11
79,79,16,15
80,80,16,10
81,81,18,16
82,82,18,16
83,83,18,8
84,84,18,11
85,85,18,13
86,86,18,15
87,87,18,13
88,88,18,14
89,89,18,16
90,90,18,15
91,91,18,11
92,92,18,10
93,93,18,10
94,94,18,12
95,95,18,17
96,96,18,10
97,97,18,14
98,98,18,9
99,99,18,16
