,Generation,Father,Mother
0,0,12,10
1,1,12,11
2,2,13,12
3,3,15,13
4,4,15,15
5,5,15,15
6,6,15,15
7,7,16,15
8,8,16,10
9,9,16,12
10,10,16,15
11,11,16,16
12,12,16,10
13,13,16,10
14,14,16,15
15,15,16,12
16,16,16,12
17,17,16,11
18,18,16,13
19,19,16,13
20,20,16,11
21,21,16,15
22,22,16,16
23,23,16,10
24,24,16,11
25,25,16,13
26,26,16,13
27,27,16,16
28,28,16,16
29,29,16,13
30,30,16,15
31,31,17,16
32,32,17,13
33,33,17,14
34,34,17,15
35,35,17,15
36,36,17,15
37,37,17,14
38,38,17,14
39,39,17,14
40,40,17,15
41,41,17,10
42,42,17,9
43,43,17,15
44,44,17,11
45,45,17,14
46,46,17,10
47,47,17,12
48,48,17,15
49,49,17,12
