,Generation,Father,Mother
0,0,6,4
1,1,8,6
2,2,11,9
3,3,15,11
4,4,15,11
5,5,15,14
6,6,15,15
7,7,15,10
8,8,15,13
9,9,15,12
10,10,15,12
11,11,15,15
12,12,15,15
13,13,15,11
14,14,15,15
15,15,15,7
16,16,15,15
17,17,15,8
18,18,15,10
19,19,15,11
20,20,15,13
21,21,15,15
22,22,16,15
23,23,16,16
24,24,16,9
25,25,16,10
26,26,16,8
27,27,16,12
28,28,16,11
29,29,16,10
30,30,16,13
31,31,16,10
32,32,16,9
33,33,16,9
34,34,16,12
35,35,16,11
36,36,16,11
37,37,16,16
38,38,16,13
39,39,16,12
40,40,16,15
41,41,16,16
42,42,16,7
43,43,17,16
44,44,17,14
45,45,17,10
46,46,17,7
47,47,17,10
48,48,17,13
49,49,17,12
