,Generation,Father,Mother
0,0,12,9
1,1,12,12
2,2,12,12
3,3,12,10
4,4,12,8
5,5,16,12
6,6,16,13
7,7,16,13
8,8,16,13
9,9,16,16
10,10,16,15
11,11,16,12
12,12,16,14
13,13,16,9
14,14,16,16
15,15,16,11
16,16,16,10
17,17,16,10
18,18,16,13
19,19,16,11
20,20,16,15
21,21,16,15
22,22,16,10
23,23,16,11
24,24,16,13
25,25,16,11
26,26,16,15
27,27,16,11
28,28,16,16
29,29,16,16
30,30,16,13
31,31,16,14
32,32,16,16
33,33,16,16
34,34,16,16
35,35,16,16
36,36,16,9
37,37,16,11
38,38,16,16
39,39,16,16
40,40,16,16
41,41,16,13
42,42,16,8
43,43,16,9
44,44,16,16
45,45,16,15
46,46,16,12
47,47,16,16
48,48,16,16
49,49,16,16
50,50,16,12
51,51,16,15
52,52,16,11
53,53,16,9
54,54,16,13
55,55,16,11
56,56,16,12
57,57,16,10
58,58,16,12
59,59,16,10
60,60,16,11
61,61,16,12
62,62,16,13
63,63,16,13
64,64,16,13
65,65,16,16
66,66,16,16
67,67,16,16
68,68,16,16
69,69,16,16
70,70,16,16
71,71,16,16
72,72,16,12
73,73,16,9
74,74,16,9
75,75,16,11
76,76,16,16
77,77,16,16
78,78,16,16
79,79,16,13
80,80,16,15
81,81,16,15
82,82,16,12
83,83,16,13
84,84,16,13
85,85,16,16
86,86,16,8
87,87,16,13
88,88,16,14
89,89,16,14
90,90,16,14
91,91,16,15
92,92,16,8
93,93,16,12
94,94,16,13
95,95,16,13
96,96,16,10
97,97,16,13
98,98,16,15
99,99,16,15
