,Generation,Father,Mother
0,0,10,9
1,1,11,10
2,2,12,11
3,3,12,12
4,4,12,12
5,5,12,12
6,6,12,11
7,7,13,12
8,8,13,12
9,9,13,12
10,10,16,13
11,11,16,15
12,12,16,13
13,13,16,13
14,14,16,13
15,15,16,13
16,16,16,13
17,17,16,13
18,18,16,13
19,19,16,13
20,20,16,15
21,21,16,13
22,22,16,13
23,23,16,11
24,24,16,13
25,25,16,11
26,26,16,15
27,27,16,15
28,28,16,15
29,29,16,10
30,30,16,10
31,31,16,12
32,32,16,13
33,33,16,12
34,34,16,11
35,35,16,12
36,36,16,15
37,37,16,13
38,38,16,9
39,39,16,11
40,40,16,14
41,41,16,14
42,42,16,12
43,43,16,11
44,44,16,13
45,45,16,13
46,46,16,11
47,47,16,13
48,48,16,16
49,49,16,16
