,Generation,Father,Mother
0,0,13,6
1,1,15,13
2,2,15,12
3,3,16,15
4,4,16,16
5,5,16,16
6,6,16,16
7,7,16,15
8,8,16,12
9,9,16,14
10,10,16,16
11,11,16,16
12,12,16,16
13,13,16,13
14,14,16,15
15,15,16,12
16,16,16,13
17,17,16,13
18,18,16,16
19,19,16,16
20,20,16,12
21,21,16,8
22,22,16,13
23,23,16,12
24,24,16,16
25,25,16,14
26,26,16,11
27,27,16,16
28,28,16,16
29,29,16,12
30,30,16,12
31,31,16,15
32,32,16,13
33,33,16,16
34,34,16,16
35,35,17,16
36,36,17,15
37,37,17,13
38,38,17,17
39,39,17,16
40,40,17,16
41,41,17,16
42,42,17,17
43,43,18,17
44,44,18,16
45,45,18,17
46,46,18,12
47,47,18,13
48,48,18,13
49,49,18,17
