,Generation,Father,Mother
0,0,12,6
1,1,12,7
2,2,12,11
3,3,14,12
4,4,14,12
5,5,17,14
6,6,17,14
7,7,17,17
8,8,17,17
9,9,17,17
10,10,17,17
11,11,17,8
12,12,17,12
13,13,17,15
14,14,17,17
15,15,17,14
16,16,17,12
17,17,17,10
18,18,17,15
19,19,17,14
20,20,18,17
21,21,18,17
22,22,18,18
23,23,18,18
24,24,18,18
25,25,18,18
26,26,18,15
27,27,18,18
28,28,18,15
29,29,18,18
30,30,18,13
31,31,18,18
32,32,18,8
33,33,18,8
34,34,18,13
35,35,18,18
36,36,18,16
37,37,18,13
38,38,18,11
39,39,18,16
40,40,18,16
41,41,18,18
42,42,18,16
43,43,18,16
44,44,18,18
45,45,18,18
46,46,18,18
47,47,18,18
48,48,18,16
49,49,18,18
