,Generation,Father,Mother
0,0,10,8
1,1,12,10
2,2,12,11
3,3,12,12
4,4,12,9
5,5,12,11
6,6,12,11
7,7,12,11
8,8,16,12
9,9,16,14
10,10,16,15
11,11,16,14
12,12,16,16
13,13,16,8
14,14,16,12
15,15,16,14
16,16,16,13
17,17,16,14
18,18,16,12
19,19,16,14
20,20,16,16
21,21,16,15
22,22,16,15
23,23,16,15
24,24,16,15
25,25,16,15
26,26,16,14
27,27,16,16
28,28,16,14
29,29,16,16
30,30,16,16
31,31,16,16
32,32,16,15
33,33,16,15
34,34,16,14
35,35,16,14
36,36,16,14
37,37,16,14
38,38,16,14
39,39,16,12
40,40,16,14
41,41,16,15
42,42,16,16
43,43,16,8
44,44,16,16
45,45,16,12
46,46,16,12
47,47,16,16
48,48,16,16
49,49,16,14
