,Generation,Father,Mother
0,0,13,9
1,1,13,11
2,2,13,10
3,3,13,13
4,4,13,13
5,5,13,7
6,6,13,10
7,7,13,11
8,8,13,9
9,9,13,9
10,10,13,12
11,11,13,13
12,12,13,13
13,13,15,13
14,14,15,15
15,15,15,11
16,16,15,15
17,17,15,13
18,18,15,12
19,19,15,13
20,20,15,13
21,21,15,12
22,22,15,10
23,23,15,12
24,24,15,11
25,25,15,9
26,26,15,4
27,27,15,10
28,28,15,11
29,29,15,9
30,30,15,15
31,31,15,9
32,32,15,6
33,33,15,14
34,34,15,12
35,35,15,13
36,36,15,10
37,37,15,11
38,38,15,6
39,39,15,8
40,40,15,12
41,41,15,15
42,42,15,15
43,43,15,14
44,44,15,11
45,45,15,13
46,46,15,13
47,47,15,13
48,48,15,10
49,49,15,6
