,Generation,Father,Mother
0,0,9,8
1,1,9,9
2,2,11,9
3,3,11,10
4,4,11,10
5,5,11,11
6,6,11,9
7,7,11,11
8,8,13,11
9,9,13,13
10,10,13,13
11,11,13,13
12,12,13,12
13,13,13,13
14,14,13,13
15,15,13,12
16,16,13,11
17,17,13,11
18,18,13,13
19,19,13,12
20,20,16,13
21,21,16,15
22,22,16,16
23,23,16,15
24,24,16,16
25,25,16,16
26,26,16,14
27,27,16,15
28,28,16,16
29,29,16,15
30,30,16,9
31,31,16,9
32,32,16,15
33,33,16,16
34,34,16,15
35,35,16,15
36,36,16,13
37,37,16,16
38,38,16,15
39,39,16,10
40,40,16,11
41,41,16,10
42,42,16,13
43,43,16,16
44,44,16,16
45,45,16,13
46,46,18,16
47,47,18,16
48,48,18,16
49,49,18,12
