,Generation,Father,Mother
0,0,13,11
1,1,13,12
2,2,16,13
3,3,16,16
4,4,16,13
5,5,16,12
6,6,16,13
7,7,16,16
8,8,16,15
9,9,16,13
10,10,16,16
11,11,16,15
12,12,16,12
13,13,16,15
14,14,16,16
15,15,16,16
16,16,16,13
17,17,16,15
18,18,16,15
19,19,16,16
20,20,16,15
21,21,16,15
22,22,16,16
23,23,16,16
24,24,16,15
25,25,16,15
26,26,16,15
27,27,16,16
28,28,16,16
29,29,16,15
30,30,16,16
31,31,16,15
32,32,16,16
33,33,16,16
34,34,16,16
35,35,16,15
36,36,16,16
37,37,16,16
38,38,16,15
39,39,16,12
40,40,16,15
41,41,16,15
42,42,16,16
43,43,16,13
44,44,16,13
45,45,16,16
46,46,16,13
47,47,16,16
48,48,16,15
49,49,16,16
